[2021-06-04T15:55:43.587-0800][gc,cpu      ] GC(258) User=0.02s Sys=0.01s Real=0.00s
[2021-06-04T18:56:45.529-0800][gc,start    ] GC(259) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-04T18:56:45.530-0800][gc,task     ] GC(259) Using 10 workers of 10 for evacuation
[2021-06-04T18:56:45.541-0800][gc,phases   ] GC(259)   Pre Evacuate Collection Set: 1.3ms
[2021-06-04T18:56:45.541-0800][gc,phases   ] GC(259)   Merge Heap Roots: 0.2ms
[2021-06-04T18:56:45.541-0800][gc,phases   ] GC(259)   Evacuate Collection Set: 8.2ms
[2021-06-04T18:56:45.541-0800][gc,phases   ] GC(259)   Post Evacuate Collection Set: 1.8ms
[2021-06-04T18:56:45.542-0800][gc,phases   ] GC(259)   Other: 1.1ms
[2021-06-04T18:56:45.542-0800][gc,heap     ] GC(259) Eden regions: 255->0(255)
[2021-06-04T18:56:45.542-0800][gc,heap     ] GC(259) Survivor regions: 1->1(32)
[2021-06-04T18:56:45.542-0800][gc,heap     ] GC(259) Old regions: 48->48
[2021-06-04T18:56:45.542-0800][gc,heap     ] GC(259) Archive regions: 2->2
[2021-06-04T18:56:45.542-0800][gc,heap     ] GC(259) Humongous regions: 164->164
[2021-06-04T18:56:45.542-0800][gc,metaspace] GC(259) Metaspace: 69493K(71344K)->69493K(71344K) NonClass: 61669K(62896K)->61669K(62896K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-04T18:56:45.542-0800][gc          ] GC(259) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 13.229ms
[2021-06-04T18:56:45.542-0800][gc,cpu      ] GC(259) User=0.01s Sys=0.06s Real=0.02s
[2021-06-05T11:12:03.541-0800][gc,start    ] GC(260) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-05T11:12:03.545-0800][gc,task     ] GC(260) Using 10 workers of 10 for evacuation
[2021-06-05T11:12:03.614-0800][gc,phases   ] GC(260)   Pre Evacuate Collection Set: 8.6ms
[2021-06-05T11:12:03.614-0800][gc,phases   ] GC(260)   Merge Heap Roots: 2.6ms
[2021-06-05T11:12:03.614-0800][gc,phases   ] GC(260)   Evacuate Collection Set: 41.7ms
[2021-06-05T11:12:03.614-0800][gc,phases   ] GC(260)   Post Evacuate Collection Set: 11.3ms
[2021-06-05T11:12:03.614-0800][gc,phases   ] GC(260)   Other: 12.6ms
[2021-06-05T11:12:03.614-0800][gc,heap     ] GC(260) Eden regions: 255->0(255)
[2021-06-05T11:12:03.615-0800][gc,heap     ] GC(260) Survivor regions: 1->1(32)
[2021-06-05T11:12:03.615-0800][gc,heap     ] GC(260) Old regions: 48->48
[2021-06-05T11:12:03.615-0800][gc,heap     ] GC(260) Archive regions: 2->2
[2021-06-05T11:12:03.615-0800][gc,heap     ] GC(260) Humongous regions: 164->164
[2021-06-05T11:12:03.615-0800][gc,metaspace] GC(260) Metaspace: 69496K(71344K)->69496K(71344K) NonClass: 61672K(62896K)->61672K(62896K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-05T11:12:03.615-0800][gc          ] GC(260) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 75.457ms
[2021-06-05T11:12:03.616-0800][gc,cpu      ] GC(260) User=0.05s Sys=0.28s Real=0.07s
[2021-06-05T18:12:43.252-0800][gc,start    ] GC(261) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-05T18:12:43.254-0800][gc,task     ] GC(261) Using 10 workers of 10 for evacuation
[2021-06-05T18:12:43.270-0800][gc,phases   ] GC(261)   Pre Evacuate Collection Set: 2.7ms
[2021-06-05T18:12:43.270-0800][gc,phases   ] GC(261)   Merge Heap Roots: 0.9ms
[2021-06-05T18:12:43.270-0800][gc,phases   ] GC(261)   Evacuate Collection Set: 10.3ms
[2021-06-05T18:12:43.270-0800][gc,phases   ] GC(261)   Post Evacuate Collection Set: 2.2ms
[2021-06-05T18:12:43.270-0800][gc,phases   ] GC(261)   Other: 1.8ms
[2021-06-05T18:12:43.270-0800][gc,heap     ] GC(261) Eden regions: 255->0(255)
[2021-06-05T18:12:43.270-0800][gc,heap     ] GC(261) Survivor regions: 1->1(32)
[2021-06-05T18:12:43.270-0800][gc,heap     ] GC(261) Old regions: 48->48
[2021-06-05T18:12:43.270-0800][gc,heap     ] GC(261) Archive regions: 2->2
[2021-06-05T18:12:43.270-0800][gc,heap     ] GC(261) Humongous regions: 164->164
[2021-06-05T18:12:43.270-0800][gc,metaspace] GC(261) Metaspace: 69513K(71344K)->69513K(71344K) NonClass: 61689K(62896K)->61689K(62896K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-05T18:12:43.270-0800][gc          ] GC(261) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 17.870ms
[2021-06-05T18:12:43.270-0800][gc,cpu      ] GC(261) User=0.01s Sys=0.07s Real=0.02s
[2021-06-05T20:33:14.973-0800][gc,start    ] GC(262) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-05T20:33:14.975-0800][gc,task     ] GC(262) Using 10 workers of 10 for evacuation
[2021-06-05T20:33:15.037-0800][gc,phases   ] GC(262)   Pre Evacuate Collection Set: 7.8ms
[2021-06-05T20:33:15.037-0800][gc,phases   ] GC(262)   Merge Heap Roots: 2.3ms
[2021-06-05T20:33:15.037-0800][gc,phases   ] GC(262)   Evacuate Collection Set: 39.7ms
[2021-06-05T20:33:15.037-0800][gc,phases   ] GC(262)   Post Evacuate Collection Set: 9.7ms
[2021-06-05T20:33:15.038-0800][gc,phases   ] GC(262)   Other: 5.1ms
[2021-06-05T20:33:15.038-0800][gc,heap     ] GC(262) Eden regions: 255->0(255)
[2021-06-05T20:33:15.038-0800][gc,heap     ] GC(262) Survivor regions: 1->1(32)
[2021-06-05T20:33:15.038-0800][gc,heap     ] GC(262) Old regions: 48->48
[2021-06-05T20:33:15.038-0800][gc,heap     ] GC(262) Archive regions: 2->2
[2021-06-05T20:33:15.038-0800][gc,heap     ] GC(262) Humongous regions: 164->164
[2021-06-05T20:33:15.038-0800][gc,metaspace] GC(262) Metaspace: 69555K(71344K)->69555K(71344K) NonClass: 61731K(62896K)->61731K(62896K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-05T20:33:15.038-0800][gc          ] GC(262) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 65.022ms
[2021-06-05T20:33:15.038-0800][gc,cpu      ] GC(262) User=0.05s Sys=0.26s Real=0.06s
[2021-06-06T12:06:25.034-0800][gc,start    ] GC(263) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-06T12:06:25.037-0800][gc,task     ] GC(263) Using 10 workers of 10 for evacuation
[2021-06-06T12:06:25.060-0800][gc,phases   ] GC(263)   Pre Evacuate Collection Set: 4.3ms
[2021-06-06T12:06:25.060-0800][gc,phases   ] GC(263)   Merge Heap Roots: 1.3ms
[2021-06-06T12:06:25.060-0800][gc,phases   ] GC(263)   Evacuate Collection Set: 10.0ms
[2021-06-06T12:06:25.060-0800][gc,phases   ] GC(263)   Post Evacuate Collection Set: 2.4ms
[2021-06-06T12:06:25.060-0800][gc,phases   ] GC(263)   Other: 11.0ms
[2021-06-06T12:06:25.060-0800][gc,heap     ] GC(263) Eden regions: 255->0(255)
[2021-06-06T12:06:25.060-0800][gc,heap     ] GC(263) Survivor regions: 1->1(32)
[2021-06-06T12:06:25.060-0800][gc,heap     ] GC(263) Old regions: 48->48
[2021-06-06T12:06:25.060-0800][gc,heap     ] GC(263) Archive regions: 2->2
[2021-06-06T12:06:25.060-0800][gc,heap     ] GC(263) Humongous regions: 164->164
[2021-06-06T12:06:25.060-0800][gc,metaspace] GC(263) Metaspace: 69570K(71600K)->69570K(71600K) NonClass: 61746K(63152K)->61746K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-06T12:06:25.061-0800][gc          ] GC(263) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 26.460ms
[2021-06-06T12:06:25.061-0800][gc,cpu      ] GC(263) User=0.02s Sys=0.08s Real=0.03s
[2021-06-06T17:39:03.473-0800][gc,start    ] GC(264) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-06T17:39:03.474-0800][gc,task     ] GC(264) Using 10 workers of 10 for evacuation
[2021-06-06T17:39:03.491-0800][gc,phases   ] GC(264)   Pre Evacuate Collection Set: 2.5ms
[2021-06-06T17:39:03.491-0800][gc,phases   ] GC(264)   Merge Heap Roots: 0.8ms
[2021-06-06T17:39:03.491-0800][gc,phases   ] GC(264)   Evacuate Collection Set: 9.8ms
[2021-06-06T17:39:03.491-0800][gc,phases   ] GC(264)   Post Evacuate Collection Set: 2.9ms
[2021-06-06T17:39:03.491-0800][gc,phases   ] GC(264)   Other: 3.4ms
[2021-06-06T17:39:03.491-0800][gc,heap     ] GC(264) Eden regions: 255->0(255)
[2021-06-06T17:39:03.491-0800][gc,heap     ] GC(264) Survivor regions: 1->1(32)
[2021-06-06T17:39:03.491-0800][gc,heap     ] GC(264) Old regions: 48->48
[2021-06-06T17:39:03.491-0800][gc,heap     ] GC(264) Archive regions: 2->2
[2021-06-06T17:39:03.491-0800][gc,heap     ] GC(264) Humongous regions: 164->164
[2021-06-06T17:39:03.491-0800][gc,metaspace] GC(264) Metaspace: 69578K(71600K)->69578K(71600K) NonClass: 61754K(63152K)->61754K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-06T17:39:03.492-0800][gc          ] GC(264) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 19.941ms
[2021-06-06T17:39:03.492-0800][gc,cpu      ] GC(264) User=0.02s Sys=0.08s Real=0.02s
[2021-06-06T21:14:52.296-0800][gc,start    ] GC(265) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-06T21:14:52.297-0800][gc,task     ] GC(265) Using 10 workers of 10 for evacuation
[2021-06-06T21:14:52.300-0800][gc,phases   ] GC(265)   Pre Evacuate Collection Set: 0.3ms
[2021-06-06T21:14:52.300-0800][gc,phases   ] GC(265)   Merge Heap Roots: 0.2ms
[2021-06-06T21:14:52.301-0800][gc,phases   ] GC(265)   Evacuate Collection Set: 1.4ms
[2021-06-06T21:14:52.301-0800][gc,phases   ] GC(265)   Post Evacuate Collection Set: 0.8ms
[2021-06-06T21:14:52.301-0800][gc,phases   ] GC(265)   Other: 2.0ms
[2021-06-06T21:14:52.301-0800][gc,heap     ] GC(265) Eden regions: 255->0(255)
[2021-06-06T21:14:52.301-0800][gc,heap     ] GC(265) Survivor regions: 1->1(32)
[2021-06-06T21:14:52.301-0800][gc,heap     ] GC(265) Old regions: 48->48
[2021-06-06T21:14:52.301-0800][gc,heap     ] GC(265) Archive regions: 2->2
[2021-06-06T21:14:52.301-0800][gc,heap     ] GC(265) Humongous regions: 164->164
[2021-06-06T21:14:52.301-0800][gc,metaspace] GC(265) Metaspace: 69589K(71600K)->69589K(71600K) NonClass: 61765K(63152K)->61765K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-06T21:14:52.301-0800][gc          ] GC(265) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 4.989ms
[2021-06-06T21:14:52.301-0800][gc,cpu      ] GC(265) User=0.02s Sys=0.01s Real=0.01s
[2021-06-07T09:19:30.775-0800][gc,start    ] GC(266) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-07T09:19:30.777-0800][gc,task     ] GC(266) Using 10 workers of 10 for evacuation
[2021-06-07T09:19:30.799-0800][gc,phases   ] GC(266)   Pre Evacuate Collection Set: 3.1ms
[2021-06-07T09:19:30.799-0800][gc,phases   ] GC(266)   Merge Heap Roots: 0.8ms
[2021-06-07T09:19:30.799-0800][gc,phases   ] GC(266)   Evacuate Collection Set: 9.7ms
[2021-06-07T09:19:30.799-0800][gc,phases   ] GC(266)   Post Evacuate Collection Set: 3.1ms
[2021-06-07T09:19:30.799-0800][gc,phases   ] GC(266)   Other: 8.6ms
[2021-06-07T09:19:30.799-0800][gc,heap     ] GC(266) Eden regions: 255->0(255)
[2021-06-07T09:19:30.799-0800][gc,heap     ] GC(266) Survivor regions: 1->1(32)
[2021-06-07T09:19:30.799-0800][gc,heap     ] GC(266) Old regions: 48->48
[2021-06-07T09:19:30.799-0800][gc,heap     ] GC(266) Archive regions: 2->2
[2021-06-07T09:19:30.799-0800][gc,heap     ] GC(266) Humongous regions: 164->164
[2021-06-07T09:19:30.800-0800][gc,metaspace] GC(266) Metaspace: 69590K(71600K)->69590K(71600K) NonClass: 61766K(63152K)->61766K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-07T09:19:30.800-0800][gc          ] GC(266) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 25.172ms
[2021-06-07T09:19:30.800-0800][gc,cpu      ] GC(266) User=0.02s Sys=0.07s Real=0.03s
[2021-06-07T16:44:34.940-0800][gc,start    ] GC(267) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-07T16:44:34.941-0800][gc,task     ] GC(267) Using 10 workers of 10 for evacuation
[2021-06-07T16:44:34.945-0800][gc,phases   ] GC(267)   Pre Evacuate Collection Set: 0.3ms
[2021-06-07T16:44:34.945-0800][gc,phases   ] GC(267)   Merge Heap Roots: 0.2ms
[2021-06-07T16:44:34.945-0800][gc,phases   ] GC(267)   Evacuate Collection Set: 2.9ms
[2021-06-07T16:44:34.945-0800][gc,phases   ] GC(267)   Post Evacuate Collection Set: 0.7ms
[2021-06-07T16:44:34.945-0800][gc,phases   ] GC(267)   Other: 1.4ms
[2021-06-07T16:44:34.945-0800][gc,heap     ] GC(267) Eden regions: 255->0(255)
[2021-06-07T16:44:34.945-0800][gc,heap     ] GC(267) Survivor regions: 1->1(32)
[2021-06-07T16:44:34.945-0800][gc,heap     ] GC(267) Old regions: 48->48
[2021-06-07T16:44:34.945-0800][gc,heap     ] GC(267) Archive regions: 2->2
[2021-06-07T16:44:34.945-0800][gc,heap     ] GC(267) Humongous regions: 164->164
[2021-06-07T16:44:34.945-0800][gc,metaspace] GC(267) Metaspace: 69593K(71600K)->69593K(71600K) NonClass: 61769K(63152K)->61769K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-07T16:44:34.946-0800][gc          ] GC(267) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 6.437ms
[2021-06-07T16:44:34.946-0800][gc,cpu      ] GC(267) User=0.01s Sys=0.00s Real=0.00s
[2021-06-08T00:04:54.783-0800][gc,start    ] GC(268) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-08T00:04:54.783-0800][gc,task     ] GC(268) Using 10 workers of 10 for evacuation
[2021-06-08T00:04:54.786-0800][gc,phases   ] GC(268)   Pre Evacuate Collection Set: 0.2ms
[2021-06-08T00:04:54.786-0800][gc,phases   ] GC(268)   Merge Heap Roots: 0.1ms
[2021-06-08T00:04:54.786-0800][gc,phases   ] GC(268)   Evacuate Collection Set: 1.5ms
[2021-06-08T00:04:54.786-0800][gc,phases   ] GC(268)   Post Evacuate Collection Set: 0.6ms
[2021-06-08T00:04:54.786-0800][gc,phases   ] GC(268)   Other: 0.7ms
[2021-06-08T00:04:54.786-0800][gc,heap     ] GC(268) Eden regions: 255->0(255)
[2021-06-08T00:04:54.786-0800][gc,heap     ] GC(268) Survivor regions: 1->1(32)
[2021-06-08T00:04:54.786-0800][gc,heap     ] GC(268) Old regions: 48->48
[2021-06-08T00:04:54.786-0800][gc,heap     ] GC(268) Archive regions: 2->2
[2021-06-08T00:04:54.786-0800][gc,heap     ] GC(268) Humongous regions: 164->164
[2021-06-08T00:04:54.786-0800][gc,metaspace] GC(268) Metaspace: 69632K(71600K)->69632K(71600K) NonClass: 61808K(63152K)->61808K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-08T00:04:54.786-0800][gc          ] GC(268) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 3.246ms
[2021-06-08T00:04:54.786-0800][gc,cpu      ] GC(268) User=0.01s Sys=0.00s Real=0.00s
[2021-06-08T15:10:36.744-0800][gc,start    ] GC(269) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-08T15:10:36.746-0800][gc,task     ] GC(269) Using 10 workers of 10 for evacuation
[2021-06-08T15:10:36.749-0800][gc,phases   ] GC(269)   Pre Evacuate Collection Set: 0.3ms
[2021-06-08T15:10:36.749-0800][gc,phases   ] GC(269)   Merge Heap Roots: 0.3ms
[2021-06-08T15:10:36.749-0800][gc,phases   ] GC(269)   Evacuate Collection Set: 1.2ms
[2021-06-08T15:10:36.749-0800][gc,phases   ] GC(269)   Post Evacuate Collection Set: 0.8ms
[2021-06-08T15:10:36.749-0800][gc,phases   ] GC(269)   Other: 2.2ms
[2021-06-08T15:10:36.749-0800][gc,heap     ] GC(269) Eden regions: 255->0(255)
[2021-06-08T15:10:36.749-0800][gc,heap     ] GC(269) Survivor regions: 1->1(32)
[2021-06-08T15:10:36.749-0800][gc,heap     ] GC(269) Old regions: 48->48
[2021-06-08T15:10:36.749-0800][gc,heap     ] GC(269) Archive regions: 2->2
[2021-06-08T15:10:36.749-0800][gc,heap     ] GC(269) Humongous regions: 164->164
[2021-06-08T15:10:36.749-0800][gc,metaspace] GC(269) Metaspace: 69639K(71600K)->69639K(71600K) NonClass: 61815K(63152K)->61815K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-08T15:10:36.749-0800][gc          ] GC(269) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 4.897ms
[2021-06-08T15:10:36.749-0800][gc,cpu      ] GC(269) User=0.01s Sys=0.01s Real=0.00s
[2021-06-09T14:43:38.555-0800][gc,start    ] GC(270) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-09T14:43:38.557-0800][gc,task     ] GC(270) Using 10 workers of 10 for evacuation
[2021-06-09T14:43:38.595-0800][gc,phases   ] GC(270)   Pre Evacuate Collection Set: 12.3ms
[2021-06-09T14:43:38.595-0800][gc,phases   ] GC(270)   Merge Heap Roots: 1.6ms
[2021-06-09T14:43:38.595-0800][gc,phases   ] GC(270)   Evacuate Collection Set: 12.3ms
[2021-06-09T14:43:38.595-0800][gc,phases   ] GC(270)   Post Evacuate Collection Set: 5.7ms
[2021-06-09T14:43:38.595-0800][gc,phases   ] GC(270)   Other: 12.2ms
[2021-06-09T14:43:38.596-0800][gc,heap     ] GC(270) Eden regions: 255->0(255)
[2021-06-09T14:43:38.596-0800][gc,heap     ] GC(270) Survivor regions: 1->1(32)
[2021-06-09T14:43:38.596-0800][gc,heap     ] GC(270) Old regions: 48->48
[2021-06-09T14:43:38.596-0800][gc,heap     ] GC(270) Archive regions: 2->2
[2021-06-09T14:43:38.596-0800][gc,heap     ] GC(270) Humongous regions: 164->164
[2021-06-09T14:43:38.596-0800][gc,metaspace] GC(270) Metaspace: 69647K(71600K)->69647K(71600K) NonClass: 61823K(63152K)->61823K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-09T14:43:38.596-0800][gc          ] GC(270) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 42.156ms
[2021-06-09T14:43:38.596-0800][gc,cpu      ] GC(270) User=0.01s Sys=0.07s Real=0.04s
[2021-06-09T18:56:27.519-0800][gc,start    ] GC(271) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-09T18:56:27.521-0800][gc,task     ] GC(271) Using 10 workers of 10 for evacuation
[2021-06-09T18:56:27.538-0800][gc,phases   ] GC(271)   Pre Evacuate Collection Set: 2.8ms
[2021-06-09T18:56:27.538-0800][gc,phases   ] GC(271)   Merge Heap Roots: 0.9ms
[2021-06-09T18:56:27.538-0800][gc,phases   ] GC(271)   Evacuate Collection Set: 10.7ms
[2021-06-09T18:56:27.538-0800][gc,phases   ] GC(271)   Post Evacuate Collection Set: 2.5ms
[2021-06-09T18:56:27.538-0800][gc,phases   ] GC(271)   Other: 3.8ms
[2021-06-09T18:56:27.538-0800][gc,heap     ] GC(271) Eden regions: 255->0(255)
[2021-06-09T18:56:27.538-0800][gc,heap     ] GC(271) Survivor regions: 1->1(32)
[2021-06-09T18:56:27.538-0800][gc,heap     ] GC(271) Old regions: 48->48
[2021-06-09T18:56:27.538-0800][gc,heap     ] GC(271) Archive regions: 2->2
[2021-06-09T18:56:27.538-0800][gc,heap     ] GC(271) Humongous regions: 164->164
[2021-06-09T18:56:27.538-0800][gc,metaspace] GC(271) Metaspace: 69647K(71600K)->69647K(71600K) NonClass: 61823K(63152K)->61823K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-09T18:56:27.538-0800][gc          ] GC(271) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 19.319ms
[2021-06-09T18:56:27.538-0800][gc,cpu      ] GC(271) User=0.02s Sys=0.07s Real=0.02s
[2021-06-10T10:47:53.281-0800][gc,start    ] GC(272) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T10:47:53.284-0800][gc,task     ] GC(272) Using 10 workers of 10 for evacuation
[2021-06-10T10:47:53.316-0800][gc,phases   ] GC(272)   Pre Evacuate Collection Set: 3.4ms
[2021-06-10T10:47:53.316-0800][gc,phases   ] GC(272)   Merge Heap Roots: 1.5ms
[2021-06-10T10:47:53.316-0800][gc,phases   ] GC(272)   Evacuate Collection Set: 17.3ms
[2021-06-10T10:47:53.316-0800][gc,phases   ] GC(272)   Post Evacuate Collection Set: 5.0ms
[2021-06-10T10:47:53.316-0800][gc,phases   ] GC(272)   Other: 11.4ms
[2021-06-10T10:47:53.316-0800][gc,heap     ] GC(272) Eden regions: 255->0(255)
[2021-06-10T10:47:53.316-0800][gc,heap     ] GC(272) Survivor regions: 1->1(32)
[2021-06-10T10:47:53.316-0800][gc,heap     ] GC(272) Old regions: 48->49
[2021-06-10T10:47:53.316-0800][gc,heap     ] GC(272) Archive regions: 2->2
[2021-06-10T10:47:53.316-0800][gc,heap     ] GC(272) Humongous regions: 164->164
[2021-06-10T10:47:53.317-0800][gc,metaspace] GC(272) Metaspace: 69652K(71600K)->69652K(71600K) NonClass: 61828K(63152K)->61828K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T10:47:53.317-0800][gc          ] GC(272) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 37.200ms
[2021-06-10T10:47:53.317-0800][gc,cpu      ] GC(272) User=0.01s Sys=0.08s Real=0.03s
[2021-06-10T10:50:13.341-0800][gc,start    ] GC(273) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T10:50:13.341-0800][gc,task     ] GC(273) Using 10 workers of 10 for evacuation
[2021-06-10T10:50:13.366-0800][gc,phases   ] GC(273)   Pre Evacuate Collection Set: 1.5ms
[2021-06-10T10:50:13.366-0800][gc,phases   ] GC(273)   Merge Heap Roots: 0.6ms
[2021-06-10T10:50:13.366-0800][gc,phases   ] GC(273)   Evacuate Collection Set: 17.6ms
[2021-06-10T10:50:13.366-0800][gc,phases   ] GC(273)   Post Evacuate Collection Set: 4.4ms
[2021-06-10T10:50:13.366-0800][gc,phases   ] GC(273)   Other: 1.0ms
[2021-06-10T10:50:13.366-0800][gc,heap     ] GC(273) Eden regions: 255->0(254)
[2021-06-10T10:50:13.366-0800][gc,heap     ] GC(273) Survivor regions: 1->2(32)
[2021-06-10T10:50:13.366-0800][gc,heap     ] GC(273) Old regions: 49->49
[2021-06-10T10:50:13.366-0800][gc,heap     ] GC(273) Archive regions: 2->2
[2021-06-10T10:50:13.366-0800][gc,heap     ] GC(273) Humongous regions: 164->164
[2021-06-10T10:50:13.366-0800][gc,metaspace] GC(273) Metaspace: 69654K(71600K)->69654K(71600K) NonClass: 61830K(63152K)->61830K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T10:50:13.366-0800][gc          ] GC(273) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 25.673ms
[2021-06-10T10:50:13.367-0800][gc,cpu      ] GC(273) User=0.02s Sys=0.08s Real=0.02s
[2021-06-10T15:00:12.900-0800][gc,start    ] GC(274) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:00:12.900-0800][gc,task     ] GC(274) Using 10 workers of 10 for evacuation
[2021-06-10T15:00:12.915-0800][gc,phases   ] GC(274)   Pre Evacuate Collection Set: 1.8ms
[2021-06-10T15:00:12.916-0800][gc,phases   ] GC(274)   Merge Heap Roots: 0.7ms
[2021-06-10T15:00:12.916-0800][gc,phases   ] GC(274)   Evacuate Collection Set: 9.1ms
[2021-06-10T15:00:12.916-0800][gc,phases   ] GC(274)   Post Evacuate Collection Set: 3.2ms
[2021-06-10T15:00:12.916-0800][gc,phases   ] GC(274)   Other: 1.3ms
[2021-06-10T15:00:12.916-0800][gc,heap     ] GC(274) Eden regions: 254->0(254)
[2021-06-10T15:00:12.916-0800][gc,heap     ] GC(274) Survivor regions: 2->2(32)
[2021-06-10T15:00:12.916-0800][gc,heap     ] GC(274) Old regions: 49->49
[2021-06-10T15:00:12.916-0800][gc,heap     ] GC(274) Archive regions: 2->2
[2021-06-10T15:00:12.916-0800][gc,heap     ] GC(274) Humongous regions: 164->164
[2021-06-10T15:00:12.916-0800][gc,metaspace] GC(274) Metaspace: 69656K(71600K)->69656K(71600K) NonClass: 61832K(63152K)->61832K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:00:12.916-0800][gc          ] GC(274) Pause Young (Normal) (G1 Evacuation Pause) 467M->214M(512M) 16.184ms
[2021-06-10T15:00:12.916-0800][gc,cpu      ] GC(274) User=0.01s Sys=0.06s Real=0.01s
[2021-06-10T15:02:32.166-0800][gc,start    ] GC(275) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:02:32.167-0800][gc,task     ] GC(275) Using 10 workers of 10 for evacuation
[2021-06-10T15:02:32.174-0800][gc,phases   ] GC(275)   Pre Evacuate Collection Set: 0.1ms
[2021-06-10T15:02:32.174-0800][gc,phases   ] GC(275)   Merge Heap Roots: 0.1ms
[2021-06-10T15:02:32.174-0800][gc,phases   ] GC(275)   Evacuate Collection Set: 4.5ms
[2021-06-10T15:02:32.174-0800][gc,phases   ] GC(275)   Post Evacuate Collection Set: 1.4ms
[2021-06-10T15:02:32.174-0800][gc,phases   ] GC(275)   Other: 1.6ms
[2021-06-10T15:02:32.174-0800][gc,heap     ] GC(275) Eden regions: 254->0(254)
[2021-06-10T15:02:32.174-0800][gc,heap     ] GC(275) Survivor regions: 2->2(32)
[2021-06-10T15:02:32.174-0800][gc,heap     ] GC(275) Old regions: 49->49
[2021-06-10T15:02:32.174-0800][gc,heap     ] GC(275) Archive regions: 2->2
[2021-06-10T15:02:32.174-0800][gc,heap     ] GC(275) Humongous regions: 164->164
[2021-06-10T15:02:32.174-0800][gc,metaspace] GC(275) Metaspace: 69660K(71600K)->69660K(71600K) NonClass: 61836K(63152K)->61836K(63152K) Class: 7824K(8448K)->7824K(8448K)
[2021-06-10T15:02:32.175-0800][gc          ] GC(275) Pause Young (Normal) (G1 Evacuation Pause) 468M->213M(512M) 8.313ms
[2021-06-10T15:02:32.175-0800][gc,cpu      ] GC(275) User=0.01s Sys=0.01s Real=0.01s
[2021-06-10T15:04:51.839-0800][gc,start    ] GC(276) Pause Young (Normal) (G1 Evacuation Pause)
[2021-06-10T15:04:51.839-0800][gc,task     ] GC(276) Using 10 workers of 10 for evacuation
[2021-06-10T15:04:51.845-0800][gc,phases   ] GC(276)   Pre Evacuate Collection Set: 1.1ms
[2021-06-10T15:04:51.845-0800][gc,phases   ] GC(276)   Merge Heap Roots: 0.1ms
[2021-06-10T15:04:51.845-0800][gc,phases   ] GC(276)   Evacuate Collection Set: 4.1ms
[2021-06-10T15:04:51.845-0800][gc,phases   ] GC(276)   Post Evacuate Collection Set: 0.4ms
